question_id,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
6640,4,0,0,13,10,10,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,3,10,3,3,6,6,1,1,3,,,,,,,,,1,,3,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,1,2,1,0,3,4,5,1,3.75
6652,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,4,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6639,4,0,0,13,10,10,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,3,10,3,3,6,6,1,1,3,,,,,,,,,1,,3,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,1,2,1,0,3,4,5,1,3.75
6651,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,4,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6629,4,0,0,13,10,10,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,3,10,3,3,6,6,1,1,3,,,,,,,,,1,,3,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,1,2,1,0,3,4,5,1,3.75
6655,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,2,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6624,3,0,0,11,8,8,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,2,8,2,2,5,5,1,1,2,,,,,,,,,1,,3,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,1,1,1,0,3,4,5,1,3.75
6650,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,2,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6627,3,0,0,11,8,8,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,2,8,2,2,5,5,1,1,2,,,,,,,,,1,,3,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,1,1,1,0,3,4,5,1,3.75
6654,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,4,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6628,3,0,0,11,8,8,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,2,8,2,2,5,5,1,1,2,,,,,,,,,1,,3,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,1,1,1,0,3,4,5,1,3.75
6656,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,6,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6647,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,3,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6626,3,0,0,11,8,8,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,2,8,2,2,5,5,1,1,2,,,,,,,,,1,,3,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,1,1,1,0,3,4,5,1,3.75
6653,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,3,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6641,4,0,0,13,10,10,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,3,10,3,3,6,6,1,1,3,,,,,,,,,1,,3,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,1,2,1,0,3,4,5,1,3.75
6649,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,5,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6630,4,0,0,13,10,10,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,3,10,3,3,6,6,1,1,3,,,,,,,,,1,,3,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,1,2,1,0,3,4,5,1,3.75
6646,2,0,0,15,10,10,1,1,0,4,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,1,,,,10,1,1,9,9,3,3,1,3,,2,,2,1,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,3,1,1,0,5,8,5,1,4.25
6669,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6667,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6663,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6682,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6670,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6674,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6668,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6678,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6673,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6681,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6662,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6661,4,0,0,15,12,12,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6664,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6677,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6680,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6672,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6665,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6679,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6625,3,0,0,11,8,8,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,2,8,2,2,5,5,1,1,2,,,,,,,,,1,,3,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,1,1,1,0,3,4,5,1,3.75
6676,7,0,0,37,19,19,9,9,0,9,3,7,6,11,10,17,24.406371956566698,56.472777613085164,2.357142857142857,133.11440437370075,0.01882425920436172,7.3952446874278195,1,,,,19,6,6,9,9,2,2,6,,,,,,,,,,,8,2,,,,,,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,3,,2,2,2,2,11,16,1,7.454545454545454
6671,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6683,4,0,0,16,12,12,0,0,0,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,1,12,3,3,6,6,2,2,3,1,,,,1,1,,,,2,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,1,2,1,1,1,4,7,6,1,4.142857142857143
6463,2,0,0,10,8,8,0,0,0,2,4,10,5,10,14,15,41.219280948873624,57.110323830864054,2.0,114.22064766172811,0.019036774610288017,6.345591536762672,1,,,5,8,2,2,9,9,,,2,,,,1,2,,,,1,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,3,,2,3,1,2,4,5,1,2.0
6464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
6447,1,0,0,8,6,6,0,0,0,2,2,6,4,8,8,12,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,1,,,1,6,,,4,4,,,,2,,,2,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,1,1,1,1,3,4,15,4,9.0
6695,1,0,0,4,3,3,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,,,,3,,,4,4,,,,1,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,3,2,7,6,6.5
6694,1,0,0,3,3,3,0,0,0,0,3,6,3,6,9,9,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734,1,,,,3,,,5,5,,,,1,,1,,1,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,3,2,10,7,8.5
6693,1,0,0,7,4,4,1,1,0,2,1,4,3,6,5,9,8.0,20.89735285398626,0.75,15.673014640489694,0.0069657842846620865,0.8707230355827608,1,,,,4,,,8,8,,,,3,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,1,1,3,1,1,1,1.0
6692,1,0,0,20,10,10,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,10,10,,,16,16,,,,14,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,2,2,6,1,4,8,6,2,3.0
6698,1,0,0,14,7,7,4,4,0,3,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,1,,,,7,,,4,4,,,,1,,2,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,1,1,1,3,6,20,4,14.0
6701,1,0,0,13,6,6,4,4,0,3,2,5,3,6,7,9,13.60964047443681,25.26619429851844,1.2,30.319433158222125,0.008422064766172813,1.6844129532345624,1,,,,6,,,4,4,,,,1,,2,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,1,1,1,3,5,17,4,10.2
6700,1,0,0,14,7,7,4,4,0,3,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,1,,,,7,,,5,5,,,,1,,2,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,1,1,1,3,6,20,4,14.0
6699,1,0,0,14,7,7,4,4,0,3,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,1,,,,7,,,5,5,,,,1,,2,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,1,1,1,3,6,24,4,15.5
6715,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,4,8,2,2,8,8,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,,4,2,1,2,2,1,1,1.0
6714,2,0,0,14,12,12,0,0,0,2,7,13,8,15,20,23,67.75720079023742,99.40434618240934,4.038461538461538,401.44062881357615,0.033134782060803114,22.302257156309786,1,,,1,12,2,2,11,11,,,2,1,,1,2,1,2,,,,,9,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,1,1,1,2,1,3,7,16,5,12.0
6730,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,3,8,2,2,6,6,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,4,1,1,2,2,1,1,1.0
6731,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,3,8,2,2,6,6,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,4,1,1,2,2,1,1,1.0
6728,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,3,8,2,2,6,6,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,4,1,1,2,2,1,1,1.0
6727,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,3,8,2,2,6,6,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,4,1,1,2,2,1,1,1.0
6726,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,3,8,2,2,6,6,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,4,1,1,2,2,1,1,1.0
6725,2,0,0,8,8,8,0,0,0,0,3,4,4,8,7,12,12.75488750216347,33.68825906469125,3.0,101.06477719407376,0.011229419688230418,5.614709844115208,1,,,3,8,2,2,6,6,,,2,,,,,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,,4,1,1,2,2,1,1,1.0
